Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
7603.0,54401.0,2011-12-04,High,34.0,670.02,0.07,Regular Air,278.579,20.98,1.49,Dave Hallsten,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,2011-12-06
7626.0,54563.0,2010-10-04,Critical,24.0,523.56,0.01,Regular Air,43.87,20.24,8.99,Fred Hopkins,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Small Pack,0.46,2010-10-06
7639.0,54694.0,2009-09-19,Critical,43.0,112.63,0.08,Regular Air,-201.6,2.66,6.35,Jonathan Howell,Ontario,Ontario,Consumer,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,Small Box,0.36,2009-09-19
7643.0,54755.0,2009-12-07,Critical,44.0,3421.88,0.0,Regular Air,443.52,73.98,4.0,Matt Collister,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.77,2009-12-10
7659.0,54914.0,2011-08-28,Critical,32.0,197.93,0.06,Regular Air,-57.64,5.98,5.46,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1983,Small Box,0.36,2011-08-29
7660.0,54914.0,2011-08-28,Critical,7.0,90.58,0.06,Regular Air,-27.83,12.44,6.27,Duane Huffman,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,2011-08-30
7684.0,55073.0,2012-03-20,Low,40.0,2376.7105,0.01,Regular Air,721.809,65.99,3.99,Kelly Lampkin,Ontario,Ontario,Corporate,Technology,Telephones and Communication,TIMEPORT P8767,Small Box,0.57,2012-03-20
7712.0,55270.0,2010-01-22,Medium,1.0,35.14,0.02,Regular Air,-12.753499999999999,29.17,6.27,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,Small Box,0.37,2010-01-23
7788.0,55716.0,2012-10-22,High,9.0,14665.55,0.07,Regular Air,-767.51,1637.53,24.49,Philip Brown,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",High Speed Automatic Electric Letter Opener,Medium Box,0.81,2012-10-23
7795.0,55776.0,2009-03-22,Not Specified,32.0,4856.1,0.01,Delivery Truck,1096.64,145.45,17.85,Dean Braden,Ontario,Ontario,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2009-03-23
7810.0,55874.0,2009-02-16,Medium,28.0,208.83,0.0,Regular Air,-60.145,7.1,6.05,Erica Smith,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2009-02-17
7811.0,55874.0,2009-02-16,Medium,41.0,228.3,0.01,Express Air,-111.72,4.98,4.62,Erica Smith,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2009-02-18
7831.0,56002.0,2009-07-04,Low,21.0,514.53,0.04,Regular Air,149.31,23.99,6.71,Dave Hallsten,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,2009-07-06
7832.0,56002.0,2009-07-04,Low,14.0,748.84,0.09,Regular Air,286.7,55.98,4.86,Dave Hallsten,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1908,Small Box,0.36,2009-07-08
7833.0,56002.0,2009-07-04,Low,9.0,1497.93,0.05,Regular Air,35.31,161.55,19.99,Dave Hallsten,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,2009-07-11
7834.0,56002.0,2009-07-04,Low,14.0,3857.56,0.07,Regular Air,-377.81100000000004,290.98,69.0,Dave Hallsten,Ontario,Ontario,Corporate,Furniture,Tables,Hon 5100 Series Wood Tables,Large Box,0.67,2009-07-06
7840.0,56039.0,2011-11-25,Low,23.0,156.66,0.07,Regular Air,-33.15,6.68,5.2,Erica Smith,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1977,Small Box,0.37,2011-11-30
7936.0,56710.0,2010-05-11,Not Specified,34.0,479.84,0.02,Regular Air,5.71,13.43,5.5,Jim Mitchum,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2010-05-12
7937.0,56710.0,2010-05-11,Not Specified,16.0,833.9265,0.08,Regular Air,-39.215,65.99,3.99,Jim Mitchum,Ontario,Ontario,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2010-05-12
7938.0,56710.0,2010-05-11,Not Specified,6.0,182.64,0.08,Regular Air,-99.24,30.98,6.5,Jim Mitchum,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Small Box,0.64,2010-05-13
7939.0,56710.0,2010-05-11,Not Specified,21.0,736.17,0.01,Regular Air,232.99,35.41,1.99,Jim Mitchum,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,2010-05-13
7985.0,57092.0,2010-05-01,Critical,29.0,2820.6994999999997,0.03,Regular Air,601.335,110.99,8.99,David Philippe,Ontario,Ontario,Consumer,Technology,Telephones and Communication,LX 677,Small Box,0.57,2010-05-02
8011.0,57253.0,2009-01-05,Critical,43.0,78.08,0.08,Regular Air,1.74,1.81,0.75,Darren Budd,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,2009-01-06
8012.0,57253.0,2009-01-05,Critical,29.0,653.54,0.06,Delivery Truck,-1358.9,20.98,53.03,Darren Budd,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2009-01-07
8013.0,57253.0,2009-01-05,Critical,48.0,12635.75,0.07,Regular Air,-335.24,279.48,35.0,Darren Budd,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,2009-01-05
8014.0,57253.0,2009-01-05,Critical,49.0,240.3,0.08,Regular Air,-139.15575,4.91,5.68,Darren Budd,Ontario,Ontario,Consumer,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,2009-01-06
8015.0,57253.0,2009-01-05,Critical,25.0,2750.107,0.04,Regular Air,667.4490000000001,125.99,5.26,Darren Budd,Ontario,Ontario,Consumer,Technology,Telephones and Communication,232,Small Box,0.55,2009-01-05
8034.0,57382.0,2009-03-23,Medium,25.0,106.04,0.09,Regular Air,16.898,4.55,1.49,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,2009-03-25
8035.0,57382.0,2009-03-23,Medium,45.0,452.93,0.07,Express Air,20.14,9.78,5.76,George Ashbrook,Ontario,Ontario,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.35,2009-03-25
8039.0,57415.0,2009-03-24,Medium,6.0,101.52,0.02,Regular Air,-16.37,15.42,5.41,Tamara Chand,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Decoflex Hanging Personal Folder File,Small Box,0.59,2009-03-25
8077.0,57606.0,2010-01-03,Not Specified,37.0,294.48,0.08,Regular Air,-64.24,8.46,3.62,Darren Budd,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2010-01-04
8099.0,57794.0,2009-07-26,Low,16.0,88.84,0.02,Regular Air,-46.92,4.98,6.07,Edward Becker,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1897,Small Box,0.36,2009-07-28
8123.0,58054.0,2011-01-04,High,26.0,61.4,0.04,Regular Air,-92.11,2.08,5.33,David Philippe,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,2011-01-04
8129.0,58113.0,2012-02-01,High,48.0,362.71,0.07,Regular Air,-88.9525,7.68,6.16,Anemone Ratner,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,2012-02-03
8130.0,58113.0,2012-02-01,High,12.0,2077.1875,0.05,Express Air,-38.071,200.99,4.2,Anemone Ratner,Ontario,Ontario,Small Business,Technology,Telephones and Communication,2160i,Small Box,0.59,2012-02-03
8186.0,58528.0,2010-10-27,Medium,14.0,700.95,0.0,Regular Air,233.8,46.89,5.1,Janet Martin,Ontario,Ontario,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,2010-10-28
8187.0,58528.0,2010-10-27,Medium,41.0,159.74,0.08,Express Air,-9.14,3.69,2.5,Janet Martin,Ontario,Ontario,Corporate,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,2010-10-28
8193.0,58598.0,2011-08-22,Medium,50.0,13608.83,0.1,Delivery Truck,1342.93,300.98,64.73,Edward Nazzal,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,2011-08-23
8194.0,58598.0,2011-08-22,Medium,25.0,89.32,0.01,Regular Air,33.46,3.41,0.7,Edward Nazzal,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Advantus SlideClip™ Paper Clips,Wrap Bag,0.37,2011-08-23
8231.0,58851.0,2010-06-07,Low,3.0,23.93,0.1,Regular Air,-6.39,8.34,0.96,Alan Hwang,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,2010-06-11
8232.0,58851.0,2010-06-07,Low,14.0,2027.55,0.04,Regular Air,537.4,140.99,13.99,Alan Hwang,Ontario,Ontario,Corporate,Technology,Office Machines,Canon MP100DHII Printing Calculator,Medium Box,0.37,2010-06-14
8233.0,58853.0,2012-05-13,Critical,27.0,5307.5,0.09,Delivery Truck,1116.67,200.98,23.76,Eugene Hildebrand,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,2012-05-14
8252.0,59015.0,2012-05-26,Medium,32.0,254.46,0.09,Regular Air,23.5,8.5,1.99,Andrew Roberts,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,2012-05-27
8253.0,59015.0,2012-05-26,Medium,32.0,278.19,0.02,Regular Air,149.39,8.34,0.96,Andrew Roberts,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,2012-05-27
8254.0,59015.0,2012-05-26,Medium,32.0,1662.33,0.02,Regular Air,783.84,48.91,5.81,Andrew Roberts,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1891,Small Box,0.38,2012-05-28
8264.0,59075.0,2012-02-26,Low,38.0,425.91,0.02,Regular Air,55.06,11.19,5.03,David Smith,Ontario,Ontario,Small Business,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Small Box,0.37,2012-02-29
8269.0,59108.0,2011-10-07,Low,21.0,68.53,0.09,Regular Air,-59.97,3.28,3.97,Edward Becker,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,2011-10-12
8270.0,59108.0,2011-10-07,Low,39.0,4215.83,0.02,Regular Air,972.1890000000001,125.99,8.99,Edward Becker,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,2011-10-16
8339.0,59589.0,2012-04-11,Medium,25.0,1610.26,0.06,Regular Air,122.42,64.98,6.88,Magdelene Morse,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Small Box,0.73,2012-04-11
8354.0,59685.0,2012-12-10,Critical,12.0,505.2,0.05,Regular Air,78.98,40.98,5.33,Jim Mitchum,Ontario,Ontario,Consumer,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,0.57,2012-12-12
8355.0,59685.0,2012-12-10,Critical,46.0,562.91,0.1,Regular Air,-560.29,12.99,14.37,Jim Mitchum,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Large Box,0.73,2012-12-11
8377.0,59845.0,2009-12-22,Low,42.0,200.1,0.04,Regular Air,3.02,4.71,0.7,Ed Ludwig,Ontario,Ontario,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,2009-12-26
8378.0,59845.0,2009-12-22,Low,28.0,120.54,0.06,Regular Air,6.52,4.2,2.26,Ed Ludwig,Ontario,Ontario,Consumer,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,2009-12-27
24.0,134.0,2012-04-30,Not Specified,11.0,1132.6,0.01,Regular Air,-310.21,95.99,35.0,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,,2012-05-02
114.0,740.0,2011-07-15,Medium,6.0,28.01,0.09,Regular Air,3.46,4.98,0.49,Thomas Boland,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,2011-07-15
130.0,833.0,2009-02-12,Medium,1.0,19.32,0.03,Regular Air,-20.320500000000003,12.53,7.17,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,2009-02-13
234.0,1573.0,2012-12-27,High,13.0,759.94,0.09,Delivery Truck,-226.45,60.89,32.41,Lena Radford,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,2012-12-29
243.0,1639.0,2011-08-19,Not Specified,24.0,163.14,0.09,Regular Air,-62.2,6.78,6.18,Sean Christensen,Ontario,Ontario,Home Office,Office Supplies,Paper,Strathmore Photo Mount Cards,Small Box,0.39,2011-08-20
297.0,2053.0,2011-02-06,Critical,39.0,19342.84,0.01,Delivery Truck,5603.95,500.98,126.0,Todd Boyes,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,2011-02-07
298.0,2053.0,2011-02-06,Critical,7.0,771.783,0.08,Regular Air,-449.526,140.99,4.2,Todd Boyes,Ontario,Ontario,Consumer,Technology,Telephones and Communication,7160,Small Box,0.59,2011-02-08
307.0,2146.0,2012-09-13,Not Specified,41.0,6111.1685,0.06,Regular Air,1663.0829999999999,175.99,4.99,Todd Boyes,Ontario,Ontario,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59,2012-09-14
308.0,2146.0,2012-09-13,Not Specified,44.0,113.71,0.07,Regular Air,41.7,2.61,0.5,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 479,Small Box,0.39,2012-09-15
396.0,2752.0,2010-11-18,High,30.0,695.47,0.03,Regular Air,226.73,22.98,1.99,Todd Boyes,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,0.46,2010-11-20
397.0,2752.0,2010-11-18,High,41.0,152.59,0.02,Regular Air,55.48,3.78,0.71,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,2010-11-20
398.0,2752.0,2010-11-18,High,10.0,365.62,0.03,Regular Air,15.77,34.76,8.22,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2010-11-18
399.0,2752.0,2010-11-18,High,10.0,575.569,0.04,Regular Air,-86.515,65.99,5.63,Todd Boyes,Ontario,Ontario,Small Business,Technology,Telephones and Communication,2190,Small Box,0.56,2010-11-20
760.0,5445.0,2010-07-25,Low,4.0,29.42,0.06,Express Air,14.43,3.69,0.5,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 52,Small Box,0.38,2010-07-30
761.0,5445.0,2010-07-25,Low,9.0,46.48,0.01,Regular Air,-1.82,4.63,1.93,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",Wrap Bag,0.52,2010-08-01
797.0,5699.0,2012-07-29,Low,2.0,9.25,0.01,Regular Air,-4.21,4.13,0.99,Sean Miller,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 491,Small Box,0.39,2012-08-03
798.0,5699.0,2012-07-29,Low,41.0,573.89,0.09,Express Air,-121.44,14.98,7.69,Sean Miller,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,2012-08-03
940.0,6823.0,2009-07-21,Not Specified,50.0,1262.72,0.01,Regular Air,490.28,24.95,2.99,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,2009-07-22
941.0,6823.0,2009-07-21,Not Specified,31.0,524.19,0.0,Regular Air,-135.46,15.98,8.99,Todd Boyes,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,0.64,2009-07-23
959.0,6948.0,2010-12-09,Not Specified,15.0,1143.88,0.04,Regular Air,-88.7,73.98,4.0,Phillip Breyer,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.79,2010-12-10
1027.0,7462.0,2011-02-20,High,3.0,72.63,0.07,Express Air,-26.94,22.01,5.53,Lena Radford,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,2011-02-21
1062.0,7845.0,2009-12-13,Critical,22.0,118.56,0.06,Express Air,-63.3765,4.91,5.68,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,2009-12-13
1063.0,7845.0,2009-12-13,Critical,45.0,2145.05,0.07,Express Air,1012.67,48.94,5.86,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1916,Small Box,0.35,2009-12-14
1092.0,8033.0,2012-04-24,High,27.0,118.18,0.06,Regular Air,-133.62,4.06,6.89,Michelle Ellison,Ontario,Ontario,Small Business,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,2012-04-25
1150.0,8388.0,2012-02-23,Low,39.0,290.3,0.07,Regular Air,25.16,7.59,4.0,Olvera Toch,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,2012-02-25
1151.0,8388.0,2012-02-23,Low,37.0,434.11,0.02,Regular Air,24.854,11.7,5.63,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,0.4,2012-02-25
1152.0,8388.0,2012-02-23,Low,42.0,288.9,0.02,Regular Air,96.34,6.98,1.6,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38,2012-02-25
1334.0,9761.0,2012-01-22,Not Specified,2.0,202.64,0.04,Delivery Truck,-221.62380000000002,90.97,14.0,Todd Boyes,Ontario,Ontario,Small Business,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2012-01-23
1335.0,9761.0,2012-01-22,Not Specified,23.0,133.69,0.08,Regular Air,-92.23,5.98,7.15,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36,2012-01-24
1354.0,9863.0,2011-09-04,Critical,18.0,33.96,0.0,Regular Air,0.1,1.76,0.7,Sean Christensen,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2011-09-06
1432.0,10342.0,2011-11-22,Medium,45.0,5181.08,0.01,Delivery Truck,-1623.6,114.98,58.72,Michelle Ellison,Ontario,Ontario,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jumbo Box,0.76,2011-11-24
1433.0,10342.0,2011-11-22,Medium,38.0,10567.45,0.1,Regular Air,2925.37,299.99,11.64,Michelle Ellison,Ontario,Ontario,Consumer,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,0.5,2011-11-23
1434.0,10342.0,2011-11-22,Medium,38.0,1679.04,0.01,Regular Air,324.47,40.97,14.45,Michelle Ellison,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,2011-11-24
1435.0,10342.0,2011-11-22,Medium,2.0,2055.97,0.05,Express Air,-2342.0052,999.99,13.99,Michelle Ellison,Ontario,Ontario,Consumer,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,0.36,2011-11-24
1441.0,10434.0,2009-12-23,High,2.0,383.45,0.06,Delivery Truck,-244.47,180.98,26.2,Michelle Ellison,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2009-12-24
1532.0,11040.0,2011-10-23,Not Specified,44.0,1102.28,0.03,Regular Air,389.61,23.99,6.71,Scot Coram,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,2011-10-23
1566.0,11302.0,2009-03-01,Low,10.0,866.66,0.09,Delivery Truck,35.29000000000005,90.97,14.0,Natalie Fritzler,Ontario,Ontario,Home Office,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2009-03-03
1577.0,11398.0,2012-08-06,High,16.0,109.7,0.03,Regular Air,-106.77,5.98,10.39,Nathan Gelder,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1895,Small Box,0.4,2012-08-07
1578.0,11398.0,2012-08-06,High,26.0,80.89,0.03,Regular Air,23.37,2.94,0.81,Nathan Gelder,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,2012-08-08
1599.0,11584.0,2009-11-22,Medium,48.0,1497.3174999999999,0.01,Regular Air,836.505,35.99,0.99,Sean Miller,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,2009-11-23
1607.0,11652.0,2011-11-10,Not Specified,35.0,1154.14,0.07,Regular Air,-36.0,32.98,5.5,Olvera Toch,Ontario,Ontario,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,2011-11-11
1608.0,11652.0,2011-11-10,Not Specified,37.0,223.82,0.09,Regular Air,-249.11,5.98,10.39,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1895,Small Box,0.4,2011-11-11
1609.0,11652.0,2011-11-10,Not Specified,1.0,61.4635,0.05,Regular Air,-261.349,65.99,8.99,Olvera Toch,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,2011-11-12
1610.0,11652.0,2011-11-10,Not Specified,25.0,122.09,0.1,Regular Air,14.11,5.18,2.04,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,2011-11-12
1615.0,11686.0,2009-01-27,Not Specified,38.0,6121.1984999999995,0.08,Regular Air,1312.344,205.99,2.5,Michael Dominguez,Ontario,Ontario,Home Office,Technology,Telephones and Communication,V70,Small Box,0.59,2009-01-28
1940.0,13895.0,2010-11-20,High,44.0,614.34,0.02,Regular Air,-171.7,14.03,9.37,Michelle Ellison,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,2010-11-20
2072.0,14820.0,2012-01-09,High,39.0,278.902,0.04,Express Air,-104.467,7.99,5.03,Michael Dominguez,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2012-01-11
